Swimming Distance       Time fg (hours) Time cs (hours)
233	1			1.6113		1.47508
234	16			3.25154		4.16325
235	11			2.70479		3.2672
236	4			1.93935		2.01272
237	7			2.26739		2.55035
238	11			2.70479		3.2672
239	10			2.59544		3.08798
240	10			2.59544		3.08798
241	12			2.81414		3.44641
242	11			2.70479		3.2672
243	10			2.59544		3.08798
244	14			3.03284		3.80483
245	14			3.03284		3.80483
246	17			3.36089		4.34246
247	2			1.72065		1.65429
248	13			2.92349		3.62562
249	20			3.68894		4.8801
250	6			2.15804		2.37114
251	1			1.6113		1.47508
252	18			3.47024		4.52168
253	13			2.92349		3.62562
254	1			1.6113		1.47508
255	6			2.15804		2.37114
256	1			1.6113		1.47508
257	16			3.25154		4.16325
258	14			3.03284		3.80483
259	16			3.25154		4.16325
260	20			3.68894		4.8801
261	5			2.04869		2.19193
262	4			1.93935		2.01272
263	6			2.15804		2.37114
264	1			1.6113		1.47508
265	6			2.15804		2.37114
266	2			1.72065		1.65429
267	5			2.04869		2.19193
268	18			3.47024		4.52168
269	6			2.15804		2.37114
270	2			1.72065		1.65429
271	5			2.04869		2.19193
272	2			1.72065		1.65429
273	2			1.72065		1.65429
274	7			2.26739		2.55035
275	20			3.68894		4.8801
276	8			2.37674		2.72956
277	5			2.04869		2.19193
278	15			3.14219		3.98404
279	11			2.70479		3.2672
280	8			2.37674		2.72956
281	13			2.92349		3.62562
282	16			3.25154		4.16325
283	5			2.04869		2.19193
284	1			1.6113		1.47508
285	18			3.47024		4.52168
286	16			3.25154		4.16325
287	3			1.83		1.8335
288	5			2.04869		2.19193
289	15			3.14219		3.98404
290	18			3.47024		4.52168
291	1			1.6113		1.47508
292	20			3.68894		4.8801
293	19			3.57959		4.70089
294	11			2.70479		3.2672
295	5			2.04869		2.19193
296	11			2.70479		3.2672
297	14			3.03284		3.80483
298	5			2.04869		2.19193
299	1			1.6113		1.47508
300	7			2.26739		2.55035
301	4			1.93935		2.01272
302	7			2.26739		2.55035
303	9			2.48609		2.90877
304	1			1.6113		1.47508
305	1			1.6113		1.47508
306	1			1.6113		1.47508
307	19			3.57959		4.70089
308	19			3.57959		4.70089
309	13			2.92349		3.62562
310	5			2.04869		2.19193
311	14			3.03284		3.80483
312	18			3.47024		4.52168
313	1			1.6113		1.47508
314	2			1.72065		1.65429
315	17			3.36089		4.34246
316	6			2.15804		2.37114
317	7			2.26739		2.55035
318	8			2.37674		2.72956
319	20			3.68894		4.8801
320	17			3.36089		4.34246
321	11			2.70479		3.2672
322	8			2.37674		2.72956
323	11			2.70479		3.2672
324	12			2.81414		3.44641
325	3			1.83		1.8335
326	6			2.15804		2.37114
327	2			1.72065		1.65429
328	18			3.47024		4.52168
329	13			2.92349		3.62562
330	12			2.81414		3.44641
331	13			2.92349		3.62562
332	6			2.15804		2.37114
333	17			3.36089		4.34246
334	20			3.68894		4.8801
335	17			3.36089		4.34246
336	12			2.81414		3.44641
337	4			1.93935		2.01272
338	1			1.6113		1.47508
339	2			1.72065		1.65429
340	11			2.70479		3.2672
341	11			2.70479		3.2672
342	14			3.03284		3.80483
343	7			2.26739		2.55035
344	5			2.04869		2.19193
345	20			3.68894		4.8801
346	8			2.37674		2.72956
347	11			2.70479		3.2672
348	6			2.15804		2.37114
349	12			2.81414		3.44641
350	17			3.36089		4.34246
351	1			1.6113		1.47508
352	13			2.92349		3.62562
353	4			1.93935		2.01272
354	16			3.25154		4.16325
355	6			2.15804		2.37114
356	1			1.6113		1.47508
357	1			1.6113		1.47508
358	7			2.26739		2.55035
359	5			2.04869		2.19193
360	3			1.83		1.8335
361	6			2.15804		2.37114
362	19			3.57959		4.70089
363	15			3.14219		3.98404
364	9			2.48609		2.90877
365	19			3.57959		4.70089
366	15			3.14219		3.98404
367	17			3.36089		4.34246
368	3			1.83		1.8335
369	8			2.37674		2.72956
370	7			2.26739		2.55035
371	7			2.26739		2.55035
372	11			2.70479		3.2672
373	2			1.72065		1.65429
374	10			2.59544		3.08798
375	18			3.47024		4.52168
376	10			2.59544		3.08798
377	6			2.15804		2.37114
378	18			3.47024		4.52168
379	20			3.68894		4.8801
380	13			2.92349		3.62562
381	12			2.81414		3.44641
382	12			2.81414		3.44641
383	10			2.59544		3.08798
384	5			2.04869		2.19193
385	9			2.48609		2.90877
386	15			3.14219		3.98404
387	10			2.59544		3.08798
388	11			2.70479		3.2672
389	4			1.93935		2.01272
390	20			3.68894		4.8801
391	18			3.47024		4.52168
392	6			2.15804		2.37114
393	13			2.92349		3.62562
394	2			1.72065		1.65429
395	1			1.6113		1.47508
396	14			3.03284		3.80483
397	19			3.57959		4.70089
398	7			2.26739		2.55035
399	17			3.36089		4.34246
400	9			2.48609		2.90877
401	13			2.92349		3.62562
402	16			3.25154		4.16325
403	13			2.92349		3.62562
404	8			2.37674		2.72956
405	3			1.83		1.8335
406	10			2.59544		3.08798
407	19			3.57959		4.70089
408	13			2.92349		3.62562
409	2			1.72065		1.65429
410	5			2.04869		2.19193
411	8			2.37674		2.72956
412	10			2.59544		3.08798
413	15			3.14219		3.98404
414	11			2.70479		3.2672
415	11			2.70479		3.2672
416	1			1.6113		1.47508
417	11			2.70479		3.2672
418	20			3.68894		4.8801
419	7			2.26739		2.55035
420	9			2.48609		2.90877
421	5			2.04869		2.19193
422	1			1.6113		1.47508
423	1			1.6113		1.47508
424	19			3.57959		4.70089
425	15			3.14219		3.98404
426	6			2.15804		2.37114
427	18			3.47024		4.52168
428	10			2.59544		3.08798
429	16			3.25154		4.16325
430	5			2.04869		2.19193
431	1			1.6113		1.47508
432	12			2.81414		3.44641
433	2			1.72065		1.65429
434	4			1.93935		2.01272
435	12			2.81414		3.44641
436	18			3.47024		4.52168
437	5			2.04869		2.19193
438	13			2.92349		3.62562
439	6			2.15804		2.37114
440	6			2.15804		2.37114
441	12			2.81414		3.44641
442	8			2.37674		2.72956
443	16			3.25154		4.16325
444	19			3.57959		4.70089
445	14			3.03284		3.80483
446	13			2.92349		3.62562
447	16			3.25154		4.16325
448	16			3.25154		4.16325
449	5			2.04869		2.19193
450	12			2.81414		3.44641
451	6			2.15804		2.37114
452	9			2.48609		2.90877
453	7			2.26739		2.55035
454	9			2.48609		2.90877
455	3			1.83		1.8335
456	10			2.59544		3.08798
457	16			3.25154		4.16325
458	19			3.57959		4.70089
459	2			1.72065		1.65429
460	9			2.48609		2.90877
461	4			1.93935		2.01272
462	4			1.93935		2.01272
463	5			2.04869		2.19193
464	2			1.72065		1.65429
465	7			2.26739		2.55035
466	13			2.92349		3.62562
467	3			1.83		1.8335
468	1			1.6113		1.47508
469	6			2.15804		2.37114
470	4			1.93935		2.01272
471	8			2.37674		2.72956
472	20			3.68894		4.8801
473	1			1.6113		1.47508
474	11			2.70479		3.2672
475	10			2.59544		3.08798
476	6			2.15804		2.37114
477	13			2.92349		3.62562
478	3			1.83		1.8335
479	1			1.6113		1.47508
480	15			3.14219		3.98404
481	16			3.25154		4.16325
482	9			2.48609		2.90877
483	1			1.6113		1.47508
484	9			2.48609		2.90877
485	15			3.14219		3.98404
486	16			3.25154		4.16325
487	14			3.03284		3.80483
488	14			3.03284		3.80483
489	8			2.37674		2.72956
490	19			3.57959		4.70089
491	17			3.36089		4.34246
492	3			1.83		1.8335
493	7			2.26739		2.55035
494	12			2.81414		3.44641
495	1			1.6113		1.47508
496	16			3.25154		4.16325
497	13			2.92349		3.62562
498	13			2.92349		3.62562
499	12			2.81414		3.44641
500	5			2.04869		2.19193
501	3			1.83		1.8335
502	17			3.36089		4.34246
503	15			3.14219		3.98404
504	16			3.25154		4.16325
505	9			2.48609		2.90877
506	3			1.83		1.8335
507	3			1.83		1.8335
508	12			2.81414		3.44641
509	3			1.83		1.8335
510	7			2.26739		2.55035
511	14			3.03284		3.80483
512	18			3.47024		4.52168
513	4			1.93935		2.01272
514	17			3.36089		4.34246
515	6			2.15804		2.37114
516	10			2.59544		3.08798
517	4			1.93935		2.01272
518	18			3.47024		4.52168
519	8			2.37674		2.72956
520	4			1.93935		2.01272
521	1			1.6113		1.47508
522	4			1.93935		2.01272
523	19			3.57959		4.70089
524	19			3.57959		4.70089
525	2			1.72065		1.65429
526	9			2.48609		2.90877
527	9			2.48609		2.90877
528	18			3.47024		4.52168
529	12			2.81414		3.44641
530	19			3.57959		4.70089
531	6			2.15804		2.37114
532	5			2.04869		2.19193
533	2			1.72065		1.65429
534	14			3.03284		3.80483
535	5			2.04869		2.19193
536	11			2.70479		3.2672
537	7			2.26739		2.55035
538	3			1.83		1.8335
539	4			1.93935		2.01272
540	13			2.92349		3.62562
541	17			3.36089		4.34246
542	16			3.25154		4.16325
543	11			2.70479		3.2672
544	9			2.48609		2.90877
545	12			2.81414		3.44641
546	4			1.93935		2.01272
547	19			3.57959		4.70089
548	4			1.93935		2.01272
549	7			2.26739		2.55035
550	12			2.81414		3.44641
551	7			2.26739		2.55035
552	8			2.37674		2.72956
553	6			2.15804		2.37114
554	9			2.48609		2.90877
555	16			3.25154		4.16325
556	3			1.83		1.8335
557	17			3.36089		4.34246
558	20			3.68894		4.8801
559	17			3.36089		4.34246
560	16			3.25154		4.16325
561	8			2.37674		2.72956
562	4			1.93935		2.01272
563	1			1.6113		1.47508
564	7			2.26739		2.55035
565	7			2.26739		2.55035
566	3			1.83		1.8335
567	4			1.93935		2.01272
568	10			2.59544		3.08798
569	4			1.93935		2.01272
570	15			3.14219		3.98404
571	20			3.68894		4.8801
572	1			1.6113		1.47508
573	10			2.59544		3.08798
574	2			1.72065		1.65429
575	9			2.48609		2.90877
576	4			1.93935		2.01272
577	12			2.81414		3.44641
578	8			2.37674		2.72956
579	6			2.15804		2.37114
580	14			3.03284		3.80483
581	15			3.14219		3.98404
582	9			2.48609		2.90877
583	9			2.48609		2.90877
584	14			3.03284		3.80483
585	5			2.04869		2.19193
586	2			1.72065		1.65429
587	8			2.37674		2.72956
588	5			2.04869		2.19193
589	11			2.70479		3.2672
590	12			2.81414		3.44641
591	6			2.15804		2.37114
592	9			2.48609		2.90877
593	8			2.37674		2.72956
594	6			2.15804		2.37114
595	14			3.03284		3.80483
596	5			2.04869		2.19193
597	5			2.04869		2.19193
598	2			1.72065		1.65429
599	2			1.72065		1.65429
600	12			2.81414		3.44641
601	19			3.57959		4.70089
602	16			3.25154		4.16325
603	14			3.03284		3.80483
604	11			2.70479		3.2672
605	7			2.26739		2.55035
606	10			2.59544		3.08798
607	2			1.72065		1.65429
608	6			2.15804		2.37114
609	2			1.72065		1.65429
610	3			1.83		1.8335
611	18			3.47024		4.52168
612	10			2.59544		3.08798
613	14			3.03284		3.80483
614	9			2.48609		2.90877
615	12			2.81414		3.44641
616	2			1.72065		1.65429
617	3			1.83		1.8335
618	16			3.25154		4.16325
619	15			3.14219		3.98404
620	6			2.15804		2.37114
621	17			3.36089		4.34246
622	9			2.48609		2.90877
623	14			3.03284		3.80483
624	11			2.70479		3.2672
625	20			3.68894		4.8801
626	19			3.57959		4.70089
627	15			3.14219		3.98404
628	11			2.70479		3.2672
629	17			3.36089		4.34246
630	5			2.04869		2.19193
631	9			2.48609		2.90877
632	8			2.37674		2.72956
633	13			2.92349		3.62562
634	1			1.6113		1.47508
635	4			1.93935		2.01272
636	17			3.36089		4.34246
637	4			1.93935		2.01272
638	7			2.26739		2.55035
639	19			3.57959		4.70089
640	20			3.68894		4.8801
641	3			1.83		1.8335
642	4			1.93935		2.01272
643	2			1.72065		1.65429
644	6			2.15804		2.37114
645	17			3.36089		4.34246
646	5			2.04869		2.19193
647	2			1.72065		1.65429
648	15			3.14219		3.98404
649	19			3.57959		4.70089
650	6			2.15804		2.37114
651	1			1.6113		1.47508
652	9			2.48609		2.90877
653	2			1.72065		1.65429
654	20			3.68894		4.8801
655	3			1.83		1.8335
656	16			3.25154		4.16325
657	17			3.36089		4.34246
658	3			1.83		1.8335
659	9			2.48609		2.90877
660	15			3.14219		3.98404
661	7			2.26739		2.55035
662	16			3.25154		4.16325
663	19			3.57959		4.70089
664	1			1.6113		1.47508
665	9			2.48609		2.90877
666	2			1.72065		1.65429
667	17			3.36089		4.34246
668	17			3.36089		4.34246
669	16			3.25154		4.16325
670	5			2.04869		2.19193
671	13			2.92349		3.62562
672	10			2.59544		3.08798
673	2			1.72065		1.65429
674	20			3.68894		4.8801
675	16			3.25154		4.16325
676	3			1.83		1.8335
677	2			1.72065		1.65429
678	19			3.57959		4.70089
679	2			1.72065		1.65429
680	6			2.15804		2.37114
681	17			3.36089		4.34246
682	13			2.92349		3.62562
683	7			2.26739		2.55035
684	20			3.68894		4.8801
685	11			2.70479		3.2672
686	16			3.25154		4.16325
687	7			2.26739		2.55035
688	17			3.36089		4.34246
689	15			3.14219		3.98404
690	5			2.04869		2.19193
691	4			1.93935		2.01272
692	16			3.25154		4.16325
693	6			2.15804		2.37114
694	13			2.92349		3.62562
695	3			1.83		1.8335
696	16			3.25154		4.16325
697	4			1.93935		2.01272
698	8			2.37674		2.72956
699	13			2.92349		3.62562
700	12			2.81414		3.44641
701	11			2.70479		3.2672
702	9			2.48609		2.90877
703	2			1.72065		1.65429
704	20			3.68894		4.8801
705	17			3.36089		4.34246
706	2			1.72065		1.65429
707	19			3.57959		4.70089
708	17			3.36089		4.34246
709	9			2.48609		2.90877
710	10			2.59544		3.08798
711	11			2.70479		3.2672
712	4			1.93935		2.01272
713	19			3.57959		4.70089
714	11			2.70479		3.2672
715	3			1.83		1.8335
716	17			3.36089		4.34246
717	7			2.26739		2.55035
718	13			2.92349		3.62562
719	20			3.68894		4.8801
720	2			1.72065		1.65429
721	9			2.48609		2.90877
722	17			3.36089		4.34246
723	1			1.6113		1.47508
724	5			2.04869		2.19193
725	2			1.72065		1.65429
726	6			2.15804		2.37114
727	9			2.48609		2.90877
728	17			3.36089		4.34246
729	6			2.15804		2.37114
730	9			2.48609		2.90877
731	4			1.93935		2.01272
732	14			3.03284		3.80483
733	7			2.26739		2.55035
734	2			1.72065		1.65429
735	20			3.68894		4.8801
736	10			2.59544		3.08798
737	12			2.81414		3.44641
738	14			3.03284		3.80483
739	19			3.57959		4.70089
740	16			3.25154		4.16325
741	13			2.92349		3.62562
742	15			3.14219		3.98404
743	15			3.14219		3.98404
744	6			2.15804		2.37114
745	2			1.72065		1.65429
746	18			3.47024		4.52168
747	11			2.70479		3.2672
748	9			2.48609		2.90877
749	11			2.70479		3.2672
750	4			1.93935		2.01272
751	20			3.68894		4.8801
752	14			3.03284		3.80483
753	15			3.14219		3.98404
754	15			3.14219		3.98404
755	10			2.59544		3.08798
756	15			3.14219		3.98404
757	20			3.68894		4.8801
758	2			1.72065		1.65429
759	1			1.6113		1.47508
760	16			3.25154		4.16325
761	6			2.15804		2.37114
762	20			3.68894		4.8801
763	1			1.6113		1.47508
764	10			2.59544		3.08798
765	1			1.6113		1.47508
766	16			3.25154		4.16325
767	14			3.03284		3.80483
768	19			3.57959		4.70089
769	4			1.93935		2.01272
770	20			3.68894		4.8801
771	12			2.81414		3.44641
772	19			3.57959		4.70089
773	7			2.26739		2.55035
774	16			3.25154		4.16325
775	9			2.48609		2.90877
776	3			1.83		1.8335
777	17			3.36089		4.34246
778	10			2.59544		3.08798
779	5			2.04869		2.19193
780	4			1.93935		2.01272
781	15			3.14219		3.98404
782	12			2.81414		3.44641
783	5			2.04869		2.19193
784	11			2.70479		3.2672
785	11			2.70479		3.2672
786	20			3.68894		4.8801
787	5			2.04869		2.19193
788	14			3.03284		3.80483
789	4			1.93935		2.01272
790	2			1.72065		1.65429
791	11			2.70479		3.2672
792	13			2.92349		3.62562
793	8			2.37674		2.72956
794	2			1.72065		1.65429
795	3			1.83		1.8335
796	5			2.04869		2.19193
797	16			3.25154		4.16325
798	12			2.81414		3.44641
799	7			2.26739		2.55035
800	9			2.48609		2.90877
801	17			3.36089		4.34246
802	5			2.04869		2.19193
803	10			2.59544		3.08798
804	8			2.37674		2.72956
805	7			2.26739		2.55035
806	12			2.81414		3.44641
807	1			1.6113		1.47508
808	6			2.15804		2.37114
809	10			2.59544		3.08798
810	5			2.04869		2.19193
811	3			1.83		1.8335
812	18			3.47024		4.52168
813	10			2.59544		3.08798
814	1			1.6113		1.47508
815	2			1.72065		1.65429
816	19			3.57959		4.70089
817	7			2.26739		2.55035
818	19			3.57959		4.70089
819	20			3.68894		4.8801
820	18			3.47024		4.52168
821	5			2.04869		2.19193
822	1			1.6113		1.47508
823	15			3.14219		3.98404
824	15			3.14219		3.98404
825	6			2.15804		2.37114
826	9			2.48609		2.90877
827	3			1.83		1.8335
828	12			2.81414		3.44641
829	18			3.47024		4.52168
830	13			2.92349		3.62562
831	9			2.48609		2.90877
832	14			3.03284		3.80483
833	14			3.03284		3.80483
834	8			2.37674		2.72956
835	9			2.48609		2.90877
836	17			3.36089		4.34246
837	8			2.37674		2.72956
838	8			2.37674		2.72956
839	15			3.14219		3.98404
840	2			1.72065		1.65429
841	9			2.48609		2.90877
842	5			2.04869		2.19193
843	7			2.26739		2.55035
844	7			2.26739		2.55035
845	16			3.25154		4.16325
846	4			1.93935		2.01272
847	15			3.14219		3.98404
848	3			1.83		1.8335
849	7			2.26739		2.55035
850	8			2.37674		2.72956
851	9			2.48609		2.90877
852	2			1.72065		1.65429
853	8			2.37674		2.72956
854	15			3.14219		3.98404
855	17			3.36089		4.34246
856	7			2.26739		2.55035
857	10			2.59544		3.08798
858	12			2.81414		3.44641
859	10			2.59544		3.08798
860	9			2.48609		2.90877
861	11			2.70479		3.2672
862	11			2.70479		3.2672
863	19			3.57959		4.70089
864	11			2.70479		3.2672
865	7			2.26739		2.55035
866	14			3.03284		3.80483
867	5			2.04869		2.19193
868	19			3.57959		4.70089
869	2			1.72065		1.65429
870	18			3.47024		4.52168
871	15			3.14219		3.98404
872	16			3.25154		4.16325
873	19			3.57959		4.70089
874	6			2.15804		2.37114
875	19			3.57959		4.70089
876	14			3.03284		3.80483
877	11			2.70479		3.2672
878	16			3.25154		4.16325
879	15			3.14219		3.98404
880	3			1.83		1.8335
881	4			1.93935		2.01272
882	3			1.83		1.8335
883	15			3.14219		3.98404
884	16			3.25154		4.16325
885	20			3.68894		4.8801
886	12			2.81414		3.44641
887	9			2.48609		2.90877
888	5			2.04869		2.19193
889	8			2.37674		2.72956
890	11			2.70479		3.2672
891	20			3.68894		4.8801
892	1			1.6113		1.47508
893	4			1.93935		2.01272
894	2			1.72065		1.65429
895	17			3.36089		4.34246
896	16			3.25154		4.16325
897	10			2.59544		3.08798
898	14			3.03284		3.80483
899	14			3.03284		3.80483
900	2			1.72065		1.65429
901	6			2.15804		2.37114
902	1			1.6113		1.47508
903	10			2.59544		3.08798
904	12			2.81414		3.44641
905	16			3.25154		4.16325
906	14			3.03284		3.80483
907	18			3.47024		4.52168
908	5			2.04869		2.19193
909	12			2.81414		3.44641
910	9			2.48609		2.90877
911	16			3.25154		4.16325
912	2			1.72065		1.65429
913	10			2.59544		3.08798
914	13			2.92349		3.62562
915	9			2.48609		2.90877
916	6			2.15804		2.37114
917	14			3.03284		3.80483
918	1			1.6113		1.47508
919	7			2.26739		2.55035
920	13			2.92349		3.62562
921	5			2.04869		2.19193
922	19			3.57959		4.70089
923	17			3.36089		4.34246
924	7			2.26739		2.55035
925	9			2.48609		2.90877
926	15			3.14219		3.98404
927	19			3.57959		4.70089
928	16			3.25154		4.16325
929	20			3.68894		4.8801
930	4			1.93935		2.01272
931	1			1.6113		1.47508
932	9			2.48609		2.90877
933	20			3.68894		4.8801
934	18			3.47024		4.52168
935	14			3.03284		3.80483
936	10			2.59544		3.08798
937	3			1.83		1.8335
938	19			3.57959		4.70089
939	4			1.93935		2.01272
940	14			3.03284		3.80483
941	18			3.47024		4.52168
942	11			2.70479		3.2672
943	17			3.36089		4.34246
944	2			1.72065		1.65429
945	20			3.68894		4.8801
946	14			3.03284		3.80483
947	1			1.6113		1.47508
948	1			1.6113		1.47508
949	18			3.47024		4.52168
950	9			2.48609		2.90877
951	15			3.14219		3.98404
952	3			1.83		1.8335
953	16			3.25154		4.16325
954	15			3.14219		3.98404
955	14			3.03284		3.80483
956	5			2.04869		2.19193
957	13			2.92349		3.62562
958	9			2.48609		2.90877
959	5			2.04869		2.19193
960	12			2.81414		3.44641
961	20			3.68894		4.8801
962	20			3.68894		4.8801
963	4			1.93935		2.01272
964	18			3.47024		4.52168
965	3			1.83		1.8335
966	15			3.14219		3.98404
967	12			2.81414		3.44641
968	13			2.92349		3.62562
969	13			2.92349		3.62562
970	4			1.93935		2.01272
971	12			2.81414		3.44641
972	17			3.36089		4.34246
973	11			2.70479		3.2672
974	3			1.83		1.8335
975	11			2.70479		3.2672
976	17			3.36089		4.34246
977	18			3.47024		4.52168
978	4			1.93935		2.01272
979	6			2.15804		2.37114
980	17			3.36089		4.34246
981	11			2.70479		3.2672
982	12			2.81414		3.44641
983	6			2.15804		2.37114
984	14			3.03284		3.80483
985	18			3.47024		4.52168
986	16			3.25154		4.16325
987	13			2.92349		3.62562
988	13			2.92349		3.62562
989	4			1.93935		2.01272
990	9			2.48609		2.90877
991	11			2.70479		3.2672
992	9			2.48609		2.90877
993	16			3.25154		4.16325
994	11			2.70479		3.2672
995	9			2.48609		2.90877
996	19			3.57959		4.70089
997	20			3.68894		4.8801
998	7			2.26739		2.55035
999	9			2.48609		2.90877
