G_FCS_SG
8010.15		3666.31
7780.76		3580.29
7297.89		3399.21
6827.96		3222.98
7453.01		3457.38
4717.04		2431.39
2313.82		1530.18
5899.64		2874.86
4723.22		2433.71
6218.64		2994.49
2746.32		1692.37
2548.39		1618.14
2244.72		1504.27
2939.27		1764.72
6968.94		3275.85
2559.94		1622.48
2772.6		1702.22
7835.52		3600.82
7057.15		3308.93
5383.71		2681.39
5898.65		2874.49
5479.09		2717.16
4644.96		2404.36
6311.03		3029.14
2327.16		1535.18
5931.7		2886.89
6711.47		3179.3
6673.24		3164.96
2826.36		1722.39
7642.77		3528.54
7206.89		3365.08
7786.94		3582.6
5002.99		2538.62
3330.94		1911.6
2847.07		1730.15
6802.07		3213.28
6578.85		3129.57
2956.39		1771.15
3312.62		1904.73
2806.05		1714.77
7465.75		3462.16
5473.72		2715.14
5879.53		2867.32
5235.56		2625.84
4920.55		2507.71
4396.65		2311.24
5643.97		2778.99
7281.36		3393.01
2374.15		1552.81
4537.44		2364.04
4841.5		2478.06
7680.8		3542.8
3592.39		2009.65
4452.81		2332.3
7601.55		3513.08
4435.88		2325.95
6237.95		3001.73
6786.34		3207.38
2784.55		1706.7
4703.31		2426.24
5640.18		2777.57
4512.74		2354.78
6066.11		2937.29
7017.32		3294
3267.82		1887.93
5272.6		2639.72
7322.78		3408.54
6618.48		3144.43
4610.51		2391.44
2655.12		1658.17
5399.84		2687.44
6144.96		2966.86
7490.44		3471.41
2291.92		1521.97
2419.55		1569.83
4165.27		2224.48
4659.7		2409.89
5093.39		2572.52
2688.77		1670.79
2531.46		1611.8
8228.39		3748.15
3292.11		1897.04
5809.24		2840.96
5029.47		2548.55
2330.55		1536.45
2548.19		1618.07
6425.73		3072.15
2634.81		1650.55
7746.91		3567.59
8333.53		3787.57
3266.03		1887.26
2672.24		1664.59
8293.31		3772.49
2897.45		1749.04
3809.04		2090.89
5838.11		2851.79
7515.53		3480.82
7630.03		3523.76
7658.1		3534.29
7960.77		3647.79
4653.13		2407.42
2655.32		1658.24
7156.31		3346.12
2230.98		1499.12
8335.32		3788.25
7265.43		3387.04
7895.86		3623.45
6577.46		3129.05
7472.72		3464.77
8204.3		3739.11
3259.86		1884.95
7096.18		3323.57
4757.67		2446.62
6789.92		3208.72
3519.51		1982.32
5331.94		2661.98
6135.8		2963.42
2379.53		1554.82
7955.99		3646
8122.66		3708.5
6416.37		3068.64
6994.03		3285.26
7475.71		3465.89
4252.09		2257.03
7925.93		3634.72
6481.68		3093.13
4062.52		2185.95
8048.39		3680.64
7979.29		3654.73
2185.18		1481.94
4038.83		2177.06
5376.14		2678.55
5121.47		2583.05
2818.4		1719.4
4103.94		2201.48
6129.23		2960.96
5586.42		2757.41
2643.17		1653.69
5418.56		2694.46
6050.78		2931.54
8155.12		3720.67
4873.95		2490.23
2930.11		1761.29
3263.04		1886.14
7580.84		3505.32
2429.11		1573.42
4785.54		2457.08
2829.95		1723.73
7815.61		3593.35
7580.45		3505.17
2922.74		1758.53
4665.07		2411.9
6905.61		3252.1
3470.33		1963.87
8412.58		3817.22
5977.9		2904.21
3514.14		1980.3
6919.55		3257.33
7395.26		3435.72
7048.39		3305.64
6514.93		3105.6
4576.46		2378.67
3380.72		1930.27
5849.86		2856.2
6265.63		3012.11
4025.29		2171.98
8281.16		3767.94
2930.7		1761.51
6451.61		3081.85
7581.24		3505.46
4400.24		2312.59
2077.26		1441.47
3337.51		1914.07
6840.9		3227.84
7263.84		3386.44
2069.89		1438.71
4790.52		2458.94
7988.65		3658.24
3574.87		2003.08
4202.71		2238.51
2012.74		1417.28
3229.39		1873.52
5097.57		2574.09
4778.18		2454.31
5921.94		2883.23
2746.71		1692.52
5804.26		2839.1
3773.2		2077.45
2393.47		1560.05
3410.19		1941.32
4792.71		2459.77
5413.98		2692.74
3550.98		1994.11
2099.56		1449.83
6277.58		3016.59
2705.89		1677.21
3645.96		2029.73
8176.42		3728.66
2567.9		1625.46
6476.9		3091.34
3662.48		2035.93
6367.58		3050.34
7932.9		3637.33
6586.62		3132.48
4536.04		2363.51
7289.13		3395.92
5717.44		2806.54
4155.71		2220.89
2626.64		1647.49
6380.72		3055.27
7108.52		3328.19
2468.34		1588.13
4779.77		2454.91
8048.79		3680.79
5618.68		2769.5
4054.36		2182.88
5270.21		2638.83
7565.11		3499.42
6106.93		2952.6
5999.8		2912.42
7209.68		3366.13
2696.34		1673.62
3756.27		2071.1
8371.96		3801.99
4613.5		2392.56
5907.21		2877.7
7002.59		3288.47
8230.78		3749.04
7707.69		3552.88
5141.98		2590.74
5935.28		2888.23
7160.69		3347.76
8097.17		3698.94
7147.15		3342.68
6262.84		3011.07
4797.49		2461.56
5526.68		2735
6946.24		3267.34
4262.64		2260.99
6284.95		3019.35
5901.43		2875.54
4373.75		2302.66
3236.56		1876.21
3082.64		1818.49
7904.82		3626.81
2631.02		1649.13
5615.29		2768.23
7261.05		3385.39
5327.96		2660.48
5373.95		2677.73
2931.3		1761.74
7357.43		3421.53
2869.57		1738.59
6015.93		2918.47
2203.7		1488.89
4224.81		2246.8
7276.38		3391.14
5334.53		2662.95
6557.94		3121.73
8000.2		3662.57
4631.62		2399.36
5386.1		2682.29
8196.14		3736.05
4550.18		2368.82
3107.73		1827.9
2772.6		1702.22
2889.88		1746.21
7416.37		3443.64
8445.44		3829.54
7559.94		3497.48
5813.02		2842.38
7872.96		3614.86
4950.02		2518.76
6493.83		3097.68
6112.9		2954.84
4364.99		2299.37
5011.15		2541.68
7737.75		3564.16
3158.5		1846.94
2242.53		1503.45
5045.4		2554.52
7478.89		3467.08
3141.58		1840.59
8459.98		3834.99
2214.06		1492.77
2576.46		1628.67
8044.21		3679.08
3500.8		1975.3
7686.18		3544.82
7047.79		3305.42
6149.54		2968.58
6552.37		3119.64
2008.36		1415.64
7343.09		3416.16
2629.43		1648.54
7389.29		3433.48
3242.73		1878.52
3427.52		1947.82
8042.41		3678.4
4963.56		2523.83
4214.26		2242.85
5372.36		2677.13
3698.92		2049.6
4460.97		2335.36
8255.48		3758.3
1973.52		1402.57
3995.42		2160.78
4023.1		2171.16
4606.93		2390.1
6000.6		2912.72
6310.23		3028.84
5592.99		2759.87
8470.53		3838.95
3367.78		1925.42
7280.76		3392.79
2783.55		1706.33
6869.57		3238.59
2179.61		1479.85
6554.16		3120.31
6328.75		3035.78
7087.22		3320.21
2420.95		1570.35
7186.98		3357.62
7814.02		3592.76
2738.75		1689.53
3941.66		2140.62
5555.56		2745.83
7498.21		3474.33
2048.78		1430.79
4003.58		2163.84
6053.56		2932.59
6921.94		3258.23
5164.28		2599.1
4170.05		2226.27
7766.63		3574.98
7290.92		3396.59
3298.29		1899.36
3902.83		2126.06
4920.95		2507.85
5678.02		2791.76
3985.66		2157.12
7170.25		3351.34
7024.49		3296.68
3932.7		2137.26
5173.64		2602.61
6384.91		3056.84
3046.2		1804.82
2768.22		1700.58
7247.91		3380.46
2596.57		1636.21
6049.98		2931.24
2438.67		1577
5295.9		2648.46
6684.99		3169.37
4759.06		2447.15
2050.38		1431.39
5033.85		2550.19
2179.81		1479.93
4136.4		2213.65
5872.36		2864.63
4695.54		2423.33
3673.64		2040.11
7559.54		3497.33
2588.41		1633.15
5887.3		2870.23
2233.97		1500.24
5228.99		2623.37
4155.71		2220.89
2231.18		1499.19
3553.36		1995.01
4080.25		2192.59
5813.82		2842.68
2276.18		1516.07
2442.25		1578.34
7246.32		3379.87
6107.53		2952.82
2872.96		1739.86
8057.55		3684.08
4438.87		2327.07
7191.96		3359.48
2120.87		1457.82
2618.68		1644.5
5265.83		2637.19
3785.94		2082.23
7226.8		3372.55
6727.6		3185.35
7208.68		3365.75
5014.73		2543.02
2415.17		1568.19
3549.98		1993.74
2050.18		1431.32
6158.1		2971.79
8399.84		3812.44
5893.07		2872.4
3826.16		2097.31
6747.31		3192.74
2810.23		1716.34
5389.88		2683.71
6340.1		3040.04
5073.28		2564.98
2730.39		1686.39
3003.98		1788.99
3392.67		1934.75
6828.16		3223.06
6966.75		3275.03
3606.13		2014.8
5862.01		2860.75
4039.43		2177.28
7859.42		3609.78
4194.15		2235.3
6088.81		2945.8
7696.53		3548.7
5145.16		2591.93
2055.95		1433.48
6401.23		3062.96
5402.23		2688.34
3317.4		1906.53
6769.02		3200.88
3506.97		1977.61
5748.71		2818.26
3288.53		1895.7
4039.82		2177.43
6441.86		3078.19
8127.64		3710.36
2426.52		1572.45
5349.06		2668.4
5897.65		2874.12
7471.92		3464.47
7245.12		3379.42
7433.09		3449.91
5245.92		2629.72
3138.39		1839.4
7569.1		3500.91
2091		1446.62
4981.68		2530.63
3981.48		2155.55
7806.65		3589.99
3896.85		2123.82
5224.41		2621.65
5351.06		2669.14
5421.35		2695.5
7935.48		3638.31
2829.75		1723.65
8361.21		3797.95
5713.06		2804.9
8263.44		3761.29
2072.68		1439.75
4969.53		2526.07
2151.93		1469.47
2260.85		1510.32
2404.82		1564.31
5732.18		2812.07
4845.68		2479.63
7180.6		3355.23
8347.27		3792.73
7679.21		3542.2
7237.55		3376.58
7536.24		3488.59
5447.23		2705.21
5273.6		2640.1
6238.95		3002.1
3178.41		1854.4
6083.43		2943.79
7145.76		3342.16
5043.61		2553.85
4931.9		2511.96
4650.14		2406.3
4973.12		2527.42
2905.22		1751.96
4092.99		2197.37
4628.24		2398.09
7265.63		3387.11
5520.11		2732.54
4079.65		2192.37
2749.5		1693.56
6129.43		2961.04
8101.75		3700.66
3515.93		1980.97
7937.87		3639.2
2820.79		1720.29
4363.2		2298.7
5986.86		2907.57
6331.14		3036.68
5833.53		2850.07
6113.5		2955.06
4473.91		2340.22
2269.02		1513.38
3361.41		1923.03
2718.24		1681.84
2655.71		1658.39
7402.03		3438.26
6577.06		3128.9
8249.1		3755.91
8034.85		3675.57
3406.21		1939.83
2441.66		1578.12
8122.46		3708.42
6877.14		3241.43
4928.71		2510.77
3840.5		2102.69
5256.07		2633.53
5993.23		2909.96
6833.53		3225.07
3132.42		1837.16
3639.19		2027.19
7806.25		3589.84
7614.5		3517.94
3857.43		2109.03
5373.95		2677.73
3731.98		2061.99
3971.33		2151.75
8464.75		3836.78
2631.02		1649.13
2388.69		1558.26
4869.37		2488.51
6309.04		3028.39
7953.4		3645.03
8015.33		3668.25
5750.9		2819.08
2898.84		1749.57
6475.91		3090.96
4765.83		2449.69
3843.49		2103.81
4145.16		2216.93
3993.23		2159.96
5806.45		2839.92
8283.75		3768.91
3122.06		1833.27
2247.51		1505.32
7558.34		3496.88
2028.28		1423.1
7058.74		3309.53
3589.21		2008.45
5890.48		2871.43
5018.12		2544.29
2001.39		1413.02
6885.3		3244.49
5952.21		2894.58
6345.68		3042.13
3789.53		2083.57
5476.7		2716.26
6275.59		3015.84
6238.15		3001.81
7960.97		3647.86
7783.35		3581.26
6288.93		3020.85
7381.72		3430.64
6803.46		3213.8
6537.83		3114.19
4820.19		2470.07
7178.41		3354.4
3616.69		2018.76
2066.11		1437.29
6107.13		2952.67
6631.42		3149.28
3179.01		1854.63
5598.96		2762.11
7416.17		3443.56
2627.64		1647.86
6359.82		3047.43
4057.15		2183.93
4364.79		2299.3
5412.39		2692.14
7442.25		3453.34
8043.81		3678.93
7622.66		3521
2349.86		1543.7
2523.1		1608.66
7887.49		3620.31
2686.78		1670.04
7642.37		3528.39
7558.54		3496.95
5142.97		2591.11
3004.58		1789.22
8170.65		3726.49
3069.69		1813.63
3120.67		1832.75
4167.66		2225.37
3859.42		2109.78
6350.06		3043.77
6398.65		3061.99
2498.61		1599.48
4928.12		2510.54
5491.04		2721.64
4241.74		2253.15
3202.11		1863.29
8254.68		3758
8268.22		3763.08
7453.8		3457.68
5232.18		2624.57
4440.46		2327.67
5453.21		2707.45
2663.48		1661.3
5492.23		2722.09
5174.23		2602.84
3718.04		2056.76
4494.62		2347.98
2996.61		1786.23
5464.16		2711.56
5999		2912.13
4372.36		2302.13
6460.37		3085.14
7357.83		3421.68
3135.8		1838.42
2940.86		1765.32
6371.56		3051.84
6667.06		3162.65
4726.8		2435.05
3140.78		1840.29
6362.01		3048.25
4072.08		2189.53
3369.97		1926.24
7377.94		3429.23
3154.52		1845.44
7368.18		3425.57
4623.85		2396.44
6753.09		3194.91
3379.93		1929.97
7931.3		3636.74
3815.61		2093.35
5781.16		2830.44
5691.76		2796.91
2566.51		1624.94
2875.95		1740.98
5325.77		2659.66
3844.28		2104.11
4660.89		2410.33
7051.57		3306.84
6751.69		3194.38
4413.98		2317.74
4887.1		2495.16
3331.54		1911.83
5689.57		2796.09
3906.41		2127.4
8074.47		3690.43
3980.68		2155.26
5797.89		2836.71
3748.9		2068.34
2092.39		1447.15
6944.44		3266.67
7864.2		3611.57
7916.17		3631.06
4943.85		2516.44
2197.73		1486.65
4628.63		2398.24
3387.1		1932.66
6758.06		3196.77
6292.91		3022.34
8448.63		3830.73
5202.51		2613.44
5083.03		2568.64
6236.96		3001.36
5163.68		2598.88
3201.91		1863.22
2365.99		1549.75
3752.69		2069.76
4826.36		2472.39
3130.62		1836.48
7422.94		3446.1
8421.54		3820.58
4360.02		2297.5
5721.03		2807.88
7661.29		3535.48
7648.75		3530.78
6711.07		3179.15
5514.54		2730.45
6053.36		2932.51
3365.79		1924.67
2902.83		1751.06
3103.15		1826.18
4802.67		2463.5
6385.3		3056.99
2834.93		1725.6
8156.31		3721.12
3602.35		2013.38
6556.35		3121.13
8187.97		3732.99
7339.71		3414.89
5348.86		2668.32
5376.54		2678.7
6749.5		3193.56
4988.05		2533.02
5860.21		2860.08
5236.96		2626.36
5495.02		2723.13
6238.75		3002.03
6140.78		2965.29
2809.04		1715.89
5569.49		2751.06
4818.6		2469.47
4165.67		2224.63
4720.03		2432.51
8274.59		3765.47
8308.44		3778.17
4721.43		2433.03
2104.54		1451.7
7406.61		3439.98
6482.28		3093.35
4284.55		2269.2
7001.99		3288.25
4853.64		2482.62
6895.26		3248.22
2520.51		1607.69
2362.41		1548.4
4793.51		2460.06
4165.47		2224.55
3904.42		2126.66
6506.77		3102.54
3828.95		2098.36
7125.45		3334.54
2332.74		1537.27
5928.91		2885.84
4173.83		2227.69
3337.32		1913.99
3567.5		2000.31
2957.98		1771.74
1978.49		1404.43
4723.81		2433.93
6609.72		3141.14
3946.44		2142.41
4007.96		2165.49
8132.42		3712.16
5371.96		2676.99
5277.38		2641.52
5185.98		2607.24
8061.53		3685.57
3517.32		1981.5
5128.43		2585.66
6318.6		3031.97
6288.33		3020.62
5962.37		2898.39
6938.67		3264.5
4508.76		2353.28
5556.55		2746.21
6009.76		2916.16
3365.19		1924.45
2953.8		1770.18
3834.13		2100.3
3385.7		1932.14
4548.98		2368.37
5259.26		2634.72
2401.63		1563.11
6893.47		3247.55
8130.23		3711.33
8338.11		3789.29
5132.82		2587.3
4763.44		2448.79
7455.79		3458.42
4702.31		2425.87
2647.15		1655.18
6482.08		3093.28
7191.76		3359.41
8216.25		3743.59
3528.47		1985.68
2154.92		1470.59
5761.85		2823.19
3194.54		1860.45
8409.8		3816.17
8441.26		3827.97
5175.83		2603.43
7087.02		3320.13
2169.25		1475.97
7959.38		3647.27
7663.48		3536.3
3087.22		1820.21
3586.82		2007.56
3401.23		1937.96
7483.47		3468.8
4677.02		2416.38
6284.15		3019.06
6310.43		3028.91
2570.09		1626.28
8447.03		3830.14
6895.46		3248.3
5581.44		2755.54
8286.14		3769.8
5856.03		2858.51
6489.05		3095.89
3160.49		1847.68
6599.96		3137.48
